GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,GRADE
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,10.41,0.857142857,1.469387755,C+
FEMALE,24,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,11.58,0.428571429,0.734693878,F
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,11.58,1.714285714,2.93877551,C
MALE,24,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,9.05,0.571428571,0.979591837,B-
MALE,26,YEMEN,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,9.82,1.714285714,2.93877551,C+
MALE,23,YEMEN,BIASISWA,STRUKTUR DATA DAN ALGORITMA,10.2,1,1.714285714,B-
MALE,24,YEMEN,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,8.28,1,1.714285714,B
MALE,24,BANGLADESH,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,9.26,1.571428571,2.693877551,C+
MALE,23,YEMEN,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,10.78,0.142857143,0.244897959,B
MALE,24,NIGERIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,6.74,0.571428571,0.979591837,D
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,7.13,1.714285714,2.93877551,C
MALE,23,BANGLADESH,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,8.37,1,1.714285714,D+
MALE,24,YEMEN,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,10.78,2.714285714,4.653061224,C+
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,17.4,9.142857143,15.67346939,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.56,6.714285714,11.51020408,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.19,8.571428571,14.69387755,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,12.04,15.71428571,26.93877551,A-
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.29,11,18.85714286,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.93,6.857142857,11.75510204,A
MALE,22,MALAYSIA,BIASISWA,STRUKTUR DATA DAN ALGORITMA,17.41,7.428571429,12.73469388,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.5,4.857142857,8.326530612,A-
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,17.4,5.571428571,9.551020408,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,14.25,4.285714286,7.346938776,A-
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,17.59,3.285714286,5.632653061,A
MALE,24,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,10.19,10,17.14285714,D+
MALE,22,INDONESIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,4.26,4.714285714,8.081632653,D
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,19.5,8,13.71428571,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,10,4.571428571,7.836734694,C
FEMALE,23,MALAYSIA,BIASISWA,STRUKTUR DATA DAN ALGORITMA,15,11.14285714,19.10204082,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.85,9,15.42857143,A
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,12.78,8.285714286,14.20408163,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,18.25,9.857142857,16.89795918,B+
FEMALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.25,14.28571429,24.48979592,A
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,18,7.714285714,13.2244898,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.74,4.857142857,8.326530612,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,14.44,6.714285714,11.51020408,A
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.48,5.714285714,9.795918367,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,13.25,2.428571429,4.163265306,C+
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,13.5,5.714285714,9.795918367,A
MALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.26,7.142857143,12.24489796,C+
FEMALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,12.59,9.285714286,15.91836735,B-
MALE,29,SOMALIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,9.45,11,18.85714286,B-
MALE,23,MALAYSIA,BIASISWA,STRUKTUR DATA DAN ALGORITMA,16.85,7.428571429,12.73469388,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,17.22,6.428571429,11.02040816,A
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.29,5.571428571,9.551020408,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,11.85,11,18.85714286,A-
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,18.5,4,6.857142857,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.74,11.14285714,19.10204082,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.37,13.28571429,22.7755102,A
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,18.14,9.714285714,16.65306122,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,13.7,11,18.85714286,B+
MALE,23,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,18.7,8.714285714,14.93877551,A
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.25,9.142857143,15.67346939,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,13,3.142857143,5.387755102,B
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,14.5,3.714285714,6.367346939,B+
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15,5.571428571,9.551020408,A
FEMALE,25,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,6.11,13.28571429,22.7755102,C
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.56,8,13.71428571,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.66,6.857142857,11.75510204,A-
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16.25,6.285714286,10.7755102,B
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.93,6.428571429,11.02040816,A-
MALE,24,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,7.96,5,8.571428571,C+
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.85,7.857142857,13.46938776,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15,6.142857143,10.53061224,A
FEMALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.5,7.571428571,12.97959184,A-
MALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15,9,15.42857143,A
FEMALE,22,MALAYSIA,BIASISWA,STRUKTUR DATA DAN ALGORITMA,15.75,9.428571429,16.16326531,A-
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,14.5,6.857142857,11.75510204,A
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,17.03,13.14285714,22.53061224,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.92,5.142857143,8.816326531,A
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,7.03,13.85714286,23.75510204,D
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,18.75,10.71428571,18.36734694,A
MALE,25,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,17.5,8,13.71428571,A
MALE,24,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.45,6.285714286,10.7755102,A
FEMALE,23,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,17.04,12,20.57142857,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.29,6.571428571,11.26530612,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,13.7,18.14285714,31.10204082,A
FEMALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.37,9.142857143,15.67346939,A-
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,12.75,8.428571429,14.44897959,B+
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,11.48,7.571428571,12.97959184,A-
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15,3.571428571,6.12244898,A-
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,13.5,3.714285714,6.367346939,B
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,12.78,7,12,C+
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.5,4,6.857142857,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,14.44,8,13.71428571,A
FEMALE,24,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,11.86,5.714285714,9.795918367,A-
MALE,22,YEMEN,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16.5,16.57142857,28.40816327,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.5,29.28571429,50.20408163,B
FEMALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,12.5,13.57142857,23.26530612,B-
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,8,15.14285714,25.95918367,B
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.5,16.71428571,28.65306122,B
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15.5,30,51.42857143,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,17.5,13.14285714,22.53061224,B+
FEMALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,29.57142857,50.69387755,B-
MALE,24,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16.5,16.85714286,28.89795918,B
MALE,25,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,19.28571429,33.06122449,B-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,15,25.71428571,B-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15,16.28571429,27.91836735,B
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.5,13.28571429,22.7755102,B
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,17.5,17,29.14285714,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,10,28.42857143,48.73469388,B
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,13.5,19.14285714,32.81632653,B
FEMALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,18,22.57142857,38.69387755,B
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,10.42857143,17.87755102,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,29.71428571,50.93877551,B
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15.5,19.57142857,33.55102041,B
FEMALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,17,9.714285714,16.65306122,B+
FEMALE,24,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.67,4.285714286,7.346938776,A-
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,8.67,2,3.428571429,B
MALE,21,LIBYAN ARAB JAMAHIRIYA,TIADA PENAJA,STRUKTUR DISKRET,12,5.428571429,9.306122449,A
MALE,25,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,14,0.142857143,0.244897959,B+
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.67,4.571428571,7.836734694,A
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.33,5.714285714,9.795918367,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.67,6.571428571,11.26530612,A-
MALE,21,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,16,1.714285714,2.93877551,A-
FEMALE,20,YEMEN,TIADA PENAJA,STRUKTUR DISKRET,12,2.285714286,3.918367347,B+
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.67,3.142857143,5.387755102,A-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,3.67,0.714285714,1.224489796,B-
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,13.33,4.142857143,7.102040816,B
MALE,21,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,6,2,3.428571429,B-
MALE,22,MOROCCO,TIADA PENAJA,STRUKTUR DISKRET,18,3.428571429,5.87755102,A
MALE,24,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.67,2.142857143,3.673469388,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.33,2,3.428571429,A
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.33,2.428571429,4.163265306,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.33,4.714285714,8.081632653,A-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,2,1.285714286,2.204081633,B-
FEMALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,14,20.14285714,34.53061224,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,15.67,0.857142857,1.469387755,B+
MALE,20,CHINA,TIADA PENAJA,STRUKTUR DISKRET,14.67,6.285714286,10.7755102,B+
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,19.33,1.571428571,2.693877551,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10,4.428571429,7.591836735,A-
FEMALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.33,3.428571429,5.87755102,A-
MALE,25,"TANZANIA, UNITED REPUBLIC OF",TIADA PENAJA,STRUKTUR DISKRET,18.67,2.714285714,4.653061224,A
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,15,3.428571429,5.87755102,F
MALE,28,CHINA,TIADA PENAJA,STRUKTUR DISKRET,18.67,5.714285714,9.795918367,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10,2,3.428571429,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,16,8.714285714,14.93877551,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,18,0.571428571,0.979591837,F
MALE,22,YEMEN,TIADA PENAJA,STRUKTUR DISKRET,6.33,1.142857143,1.959183673,C-
FEMALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,13.5,8.714285714,14.93877551,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.5,24.85714286,42.6122449,B
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,11.25,30.85714286,52.89795918,B+
MALE,22,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,8.25,11.85714286,20.32653061,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11.5,23.14285714,39.67346939,A-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,10.5,10.14285714,17.3877551,B+
FEMALE,21,MALAYSIA,BIASISWA,STRUKTUR DISKRET,13,18.14285714,31.10204082,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,14,10.42857143,17.87755102,A
MALE,24,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12.25,14.14285714,24.24489796,A-
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,13.5,19,32.57142857,A-
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.75,27.71428571,47.51020408,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12.75,25.14285714,43.10204082,A
FEMALE,22,MALAYSIA,BIASISWA,STRUKTUR DISKRET,15,19.42857143,33.30612245,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,15,17.57142857,30.12244898,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.75,16.85714286,28.89795918,B+
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.5,21.85714286,37.46938776,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,15,24.71428571,42.36734694,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.5,18.14285714,31.10204082,A
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,9.25,14.28571429,24.48979592,B+
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.75,8.571428571,14.69387755,B
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11,20.28571429,34.7755102,B+
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,13.13,10.85714286,18.6122449,A-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.5,12.42857143,21.30612245,A-
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.5,21,36,B-
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.5,20.71428571,35.51020408,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,6,11,18.85714286,C+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,11.5,12.28571429,21.06122449,A
MALE,26,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.75,13.71428571,23.51020408,A-
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,7.25,11.28571429,19.34693878,C+
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.75,12.71428571,21.79591837,B
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,5.5,9.428571429,16.16326531,F
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.25,15.14285714,25.95918367,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10,16,27.42857143,A-
MALE,23,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,9,14,24,B
FEMALE,21,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,10.5,25.14285714,43.10204082,B+
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.5,17.71428571,30.36734694,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.5,8.714285714,14.93877551,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.5,8.714285714,14.93877551,B-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,13,14.42857143,24.73469388,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.25,11.57142857,19.83673469,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13,12.14285714,20.81632653,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,8.25,13.57142857,23.26530612,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.5,16,27.42857143,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,10.5,13.57142857,23.26530612,A-
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,10.5,19.42857143,33.30612245,A-
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.75,19.28571429,33.06122449,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.5,22.57142857,38.69387755,B+
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.5,11.57142857,19.83673469,B+
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14,23.71428571,40.65306122,A-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.5,11.57142857,19.83673469,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,8,22,37.71428571,A-
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.5,11.42857143,19.59183673,C+
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,5,7.142857143,12.24489796,C+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,4.75,20.28571429,34.7755102,C+
MALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.25,7.285714286,12.48979592,C+
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,10,17.71428571,30.36734694,B
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,11.5,30.57142857,52.40816327,A
MALE,25,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.25,11.85714286,20.32653061,A-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.5,15.14285714,25.95918367,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,8,30.85714286,52.89795918,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14,7.142857143,12.24489796,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,5.5,10.28571429,17.63265306,B
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.5,21.14285714,36.24489796,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11,10.71428571,18.36734694,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11,8.714285714,14.93877551,A
MALE,25,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,10,11.57142857,19.83673469,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.25,25.57142857,43.83673469,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14,29.14285714,49.95918367,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11.25,26.42857143,45.30612245,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.5,19.57142857,33.55102041,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,7.5,39,66.85714286,A-
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12.75,25,42.85714286,A-
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.5,14.57142857,24.97959184,B
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.5,72,123.4285714,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11.63,17.57142857,30.12244898,A-
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.38,12.42857143,21.30612245,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.75,24.42857143,41.87755102,A
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,9,16.28571429,27.91836735,A-
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,7.5,15,25.71428571,C-
MALE,21,EGYPT,TIADA PENAJA,STRUKTUR DISKRET,4.5,23.85714286,40.89795918,D+
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.75,15,25.71428571,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.5,14,24,B
MALE,20,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.5,5.142857143,8.816326531,A-
FEMALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,13.5,14.28571429,24.48979592,A-
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,8,11.42857143,19.59183673,D
MALE,22,SOMALIA,TIADA PENAJA,STRUKTUR DISKRET,2.75,27.42857143,47.02040816,F
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,7,7.142857143,12.24489796,C
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,11.75,10.28571429,17.63265306,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,8,20.85714286,35.75510204,D
MALE,25,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10,10.28571429,17.63265306,A-
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.25,9.285714286,15.91836735,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.5,11,18.85714286,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.75,15.42857143,26.44897959,B
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.5,15,25.71428571,A
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,10.5,20.57142857,35.26530612,A
FEMALE,23,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,8.5,21.42857143,36.73469388,A-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11,24.28571429,41.63265306,B+
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.25,24,41.14285714,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.5,21.28571429,36.48979592,A
MALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,12.5,17.71428571,30.36734694,B
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,8.5,18.57142857,31.83673469,A-
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.5,17.85714286,30.6122449,B-
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12.5,33.85714286,58.04081633,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14,21.42857143,36.73469388,A
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,12,22.28571429,38.20408163,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.5,31.28571429,53.63265306,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12,23.28571429,39.91836735,A-
