GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,FreqW3,FreqW4,FreqW5,FreqW6,GRADE
MALE,21,INDONESIA,TIADA PENAJA,SISTEM PENGOPERASIAN,9.94,11.42857143,19.59183673,20.99125364,15.99333611,8.56785863,2.93755153,A-
MALE,24,BANGLADESH,TIADA PENAJA,SISTEM PENGOPERASIAN,11.81,9.428571429,16.16326531,17.31778426,13.19450229,7.06848337,2.423480013,A-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,11.25,17.42857143,29.87755102,32.01166181,24.38983757,13.06598441,4.479766084,A-
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,13.13,10.42857143,17.87755102,19.15451895,14.5939192,7.818171,2.680515771,A
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,9.75,18.14285714,31.10204082,33.32361516,25.38942107,13.60147558,4.663363055,B
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,6,15.57142857,26.69387755,28.60058309,21.79092045,11.67370738,4.00241396,A-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,10.88,21.42857143,36.73469388,39.35860058,29.98750521,16.06473493,5.507909119,B+
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,14.25,31.28571429,53.63265306,57.46355685,43.7817576,23.454513,8.041547314,A
FEMALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,14,18.71428571,32.08163265,34.37317784,26.18908788,14.02986851,4.810240631,A
FEMALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,12.5,11.71428571,20.08163265,21.51603499,16.39316951,8.782055096,3.010990319,A-
FEMALE,23,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,11.25,13.42857143,23.02040816,24.66472303,18.79216993,10.06723389,3.451623048,B
MALE,21,BANGLADESH,TIADA PENAJA,SISTEM PENGOPERASIAN,9,7.857142857,13.46938776,14.43148688,10.99541858,5.890402808,2.019566677,C
MALE,28,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,11.75,18.71428571,32.08163265,34.37317784,26.18908788,14.02986851,4.810240631,A-
MALE,45,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,6.25,19.42857143,33.30612245,35.6851312,27.18867139,14.56535967,4.993837602,C
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,14.06,15.42857143,26.44897959,28.33819242,21.59100375,11.56660915,3.965694566,A
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,10.5,12.85714286,22.04081633,23.61516035,17.99250312,9.638840959,3.304745472,A-
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,11.63,12.71428571,21.79591837,23.35276968,17.79258642,9.531742726,3.268026078,B+
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,12.25,12.71428571,21.79591837,23.35276968,17.79258642,9.531742726,3.268026078,A
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,15,15.85714286,27.18367347,29.12536443,22.19075385,11.88790385,4.075852748,A
FEMALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,8,20.42857143,35.02040816,37.52186589,28.5880883,15.3150473,5.250873361,A-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,13.88,20.14285714,34.53061224,36.99708455,28.18825489,15.10085084,5.177434572,A
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,13.25,21.71428571,37.2244898,39.88338192,30.38733861,16.2789314,5.581347908,A-
MALE,22,MOROCCO,TIADA PENAJA,SISTEM PENGOPERASIAN,13,19.42857143,33.30612245,35.6851312,27.18867139,14.56535967,4.993837602,B+
MALE,20,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,5,13.14285714,22.53061224,24.13994169,18.39233653,9.853037425,3.37818426,C+
MALE,22,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,9.25,22.85714286,39.18367347,41.98250729,31.98667222,17.13571726,5.875103061,B
FEMALE,23,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,10.25,5.857142857,10.04081633,10.75801749,8.196584756,4.391027548,1.505495159,B-
FEMALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,10.69,22.85714286,39.18367347,41.98250729,31.98667222,17.13571726,5.875103061,A-
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,14.44,9.428571429,16.16326531,17.31778426,13.19450229,7.06848337,2.423480013,A
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,11.5,10.14285714,17.3877551,18.62973761,14.1940858,7.603974534,2.607076983,B
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,12.75,8.857142857,15.18367347,16.26822157,12.39483549,6.640090439,2.276602436,A
MALE,23,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,12.19,14.71428571,25.2244898,27.02623907,20.59142024,11.03111799,3.782097595,A-
MALE,21,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,10.31,14.57142857,24.97959184,26.7638484,20.39150354,10.92401975,3.745378201,B+
MALE,28,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,5.5,27.85714286,47.75510204,51.16618076,38.98375677,20.88415541,7.160281855,A-
FEMALE,23,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,14.5,22.71428571,38.93877551,41.72011662,31.78675552,17.02861903,5.838383667,A
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,7.13,16.71428571,28.65306122,30.69970845,23.39025406,12.53049325,4.296169113,B
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,13,18,30.85714286,33.06122449,25.18950437,13.49437734,4.62664366,A
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,12,33.28571429,57.06122449,61.13702624,46.58059142,24.95388826,8.555618832,A
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,12.5,13.71428571,23.51020408,25.18950437,19.19200333,10.28143036,3.525061836,A-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,9.5,12.85714286,22.04081633,23.61516035,17.99250312,9.638840959,3.304745472,A-
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,9,8.857142857,15.18367347,16.26822157,12.39483549,6.640090439,2.276602436,B
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,11,16.57142857,28.40816327,30.43731778,23.19033736,12.42339501,4.259449719,A
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,10,6.142857143,10.53061224,11.28279883,8.596418159,4.605224014,1.578933948,B
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,10.31,11.71428571,20.08163265,21.51603499,16.39316951,8.782055096,3.010990319,A
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,10,18.85714286,32.32653061,34.63556851,26.38900458,14.13696674,4.846960025,A
MALE,22,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,9.75,15,25.71428571,27.55102041,20.99125364,11.24531445,3.855536384,B+
MALE,22,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,11.25,16.57142857,28.40816327,30.43731778,23.19033736,12.42339501,4.259449719,A
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,8,11.85714286,20.32653061,21.77842566,16.59308621,8.889153329,3.047709713,B
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,8,13.71428571,23.51020408,25.18950437,19.19200333,10.28143036,3.525061836,B
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,12,10.71428571,18.36734694,19.67930029,14.9937526,8.032367466,2.75395456,B+
MALE,21,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,11.44,12.71428571,21.79591837,23.35276968,17.79258642,9.531742726,3.268026078,A
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,14.25,20.14285714,34.53061224,36.99708455,28.18825489,15.10085084,5.177434572,A
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,8,17.42857143,29.87755102,32.01166181,24.38983757,13.06598441,4.479766084,C-
FEMALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,7,9.714285714,16.65306122,17.8425656,13.59433569,7.282679836,2.496918801,B-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,12.75,13.42857143,23.02040816,24.66472303,18.79216993,10.06723389,3.451623048,A
MALE,23,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,10,11.57142857,19.83673469,21.25364431,16.19325281,8.674956863,2.974270925,B
MALE,21,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,10.25,11.71428571,20.08163265,21.51603499,16.39316951,8.782055096,3.010990319,B+
MALE,21,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,7.75,15.14285714,25.95918367,27.81341108,21.19117035,11.35241269,3.892255778,D+
FEMALE,21,BANGLADESH,TIADA PENAJA,SISTEM PENGOPERASIAN,3.5,30.28571429,51.91836735,55.62682216,42.38234069,22.70482537,7.784511556,B-
MALE,22,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,10.31,16.57142857,28.40816327,30.43731778,23.19033736,12.42339501,4.259449719,B+
MALE,22,MALAYSIA,BIASISWA,SISTEM PENGOPERASIAN,15,13.57142857,23.26530612,24.9271137,18.99208663,10.17433212,3.488342442,A
FEMALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,11,10.85714286,18.6122449,19.94169096,15.1936693,8.139465699,2.790673954,A-
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,12.38,21,36,38.57142857,29.3877551,15.74344023,5.397750937,A
FEMALE,22,MALAYSIA,BIASISWA,SISTEM PENGOPERASIAN,15,21.71428571,37.2244898,39.88338192,30.38733861,16.2789314,5.581347908,A
MALE,22,SYRIAN ARAB REPUBLIC,TIADA PENAJA,SISTEM PENGOPERASIAN,7.5,21,36,38.57142857,29.3877551,15.74344023,5.397750937,B+
MALE,21,IRAQ,BIASISWA,SISTEM PENGOPERASIAN,13.88,23.85714286,40.89795918,43.81924198,33.38608913,17.88540489,6.13213882,A
MALE,24,BRUNEI DARUSSALAM,BIASISWA,SISTEM PENGOPERASIAN,7.5,9,15.42857143,16.53061224,12.59475219,6.747188671,2.31332183,C+
FEMALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,12.5,10.14285714,17.3877551,18.62973761,14.1940858,7.603974534,2.607076983,A-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,7.5,16.71428571,28.65306122,30.69970845,23.39025406,12.53049325,4.296169113,B-
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,10.69,18.42857143,31.59183673,33.8483965,25.78925448,13.81567204,4.736801843,B+
FEMALE,25,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,7,18.71428571,32.08163265,34.37317784,26.18908788,14.02986851,4.810240631,C-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,9,14,24,25.71428571,19.59183673,10.49562682,3.598500625,B
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,8,12.71428571,21.79591837,23.35276968,17.79258642,9.531742726,3.268026078,B+
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,13.25,12.28571429,21.06122449,22.56559767,17.19283632,9.210448028,3.157867895,A
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,13.31,14.71428571,25.2244898,27.02623907,20.59142024,11.03111799,3.782097595,A
MALE,23,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,11.44,13,22.28571429,23.87755102,18.19241983,9.745939192,3.341464866,A-
MALE,21,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,12,28.28571429,48.48979592,51.95335277,39.58350687,21.20545011,7.270440038,A-
FEMALE,23,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,9,14,24,25.71428571,19.59183673,10.49562682,3.598500625,A-
MALE,22,BANGLADESH,TIADA PENAJA,SISTEM PENGOPERASIAN,5.25,14.57142857,24.97959184,26.7638484,20.39150354,10.92401975,3.745378201,F
MALE,21,LIBYAN ARAB JAMAHIRIYA,TIADA PENAJA,SISTEM PENGOPERASIAN,13.5,10.71428571,18.36734694,19.67930029,14.9937526,8.032367466,2.75395456,A
FEMALE,27,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,11,13.57142857,23.26530612,24.9271137,18.99208663,10.17433212,3.488342442,B+
MALE,24,PAKISTAN,TIADA PENAJA,SISTEM PENGOPERASIAN,7,12.14285714,20.81632653,22.303207,16.99291962,9.103349795,3.121148501,C+
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,8,12.42857143,21.30612245,22.82798834,17.39275302,9.31754626,3.194587289,B+
FEMALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,12,32.71428571,56.08163265,60.08746356,45.78092461,24.52549533,8.408741256,A
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,11.75,16.28571429,27.91836735,29.91253644,22.79050396,12.20919855,4.186010931,A-
FEMALE,24,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,12,15.14285714,25.95918367,27.81341108,21.19117035,11.35241269,3.892255778,A
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,11.75,12,20.57142857,22.04081633,16.79300292,8.996251562,3.084429107,A-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,10,10.71428571,18.36734694,19.67930029,14.9937526,8.032367466,2.75395456,B
FEMALE,23,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,12.5,8.285714286,14.20408163,15.21865889,11.59516868,6.211697507,2.12972486,A
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,8.25,18.42857143,31.59183673,33.8483965,25.78925448,13.81567204,4.736801843,A-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,12.75,15,25.71428571,27.55102041,20.99125364,11.24531445,3.855536384,A-
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,14.25,20.14285714,34.53061224,36.99708455,28.18825489,15.10085084,5.177434572,A
MALE,24,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,14.06,17.28571429,29.63265306,31.74927114,24.18992087,12.95888618,4.44304669,A-
MALE,22,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,10.5,12.14285714,20.81632653,22.303207,16.99291962,9.103349795,3.121148501,A-
FEMALE,22,BANGLADESH,TIADA PENAJA,SISTEM PENGOPERASIAN,4,20.14285714,34.53061224,36.99708455,28.18825489,15.10085084,5.177434572,B+
MALE,21,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,8.75,12.28571429,21.06122449,22.56559767,17.19283632,9.210448028,3.157867895,C+
MALE,22,YEMEN,TIADA PENAJA,SISTEM PENGOPERASIAN,7,14.85714286,25.46938776,27.28862974,20.79133694,11.13821622,3.81881699,D
FEMALE,23,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,10.5,13,22.28571429,23.87755102,18.19241983,9.745939192,3.341464866,C
MALE,23,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,5.25,14,24,25.71428571,19.59183673,10.49562682,3.598500625,F
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,8.63,23.71428571,40.65306122,43.55685131,33.18617243,17.77830666,6.095419426,B+
FEMALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,8.75,14.85714286,25.46938776,27.28862974,20.79133694,11.13821622,3.81881699,B+
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,13.5,13,22.28571429,23.87755102,18.19241983,9.745939192,3.341464866,A
MALE,22,MALAYSIA,PINJAMAN,SISTEM PENGOPERASIAN,11.44,13.28571429,22.7755102,24.40233236,18.59225323,9.960135658,3.414903654,A-
MALE,22,MALAYSIA,TIADA PENAJA,SISTEM PENGOPERASIAN,12.75,13.14285714,22.53061224,24.13994169,18.39233653,9.853037425,3.37818426,A
MALE,24,CHINA,TIADA PENAJA,SISTEM PENGOPERASIAN,8,20.85714286,35.75510204,38.3090379,29.1878384,15.636342,5.361031543,D
MALE,22,BANGLADESH,TIADA PENAJA,SISTEM PENGOPERASIAN,0,9.571428571,16.40816327,17.58017493,13.39441899,7.175581603,2.460199407,D
MALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,18.49,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A
MALE,23,AFGHANISTAN,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,17.2,4.714285714,8.081632653,8.658892128,6.597251145,3.534241685,1.211740006,A-
MALE,23,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,16.23,3.285714286,5.632653061,6.034985423,4.598084132,2.463259356,0.844546065,A
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,14.8,2.857142857,4.897959184,5.247813411,3.998334027,2.141964658,0.734387883,A
FEMALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,16.98,2.285714286,3.918367347,4.198250729,3.198667222,1.713571726,0.587510306,A
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,19.25,3.142857143,5.387755102,5.772594752,4.39816743,2.356161123,0.807826671,A
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,12.08,3.142857143,5.387755102,5.772594752,4.39816743,2.356161123,0.807826671,A
MALE,24,CHINA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,14.34,5.857142857,10.04081633,10.75801749,8.196584756,4.391027548,1.505495159,A-
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,13.96,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A
MALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,15.09,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A
MALE,24,PAKISTAN,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,12.45,2.714285714,4.653061224,4.985422741,3.798417326,2.034866425,0.697668488,A-
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,13.96,2.571428571,4.408163265,4.72303207,3.598500625,1.927768192,0.660949094,B+
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,17.74,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,A
MALE,23,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,16.23,2.428571429,4.163265306,4.460641399,3.398583923,1.820669959,0.6242297,A
MALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,17.74,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,A
FEMALE,23,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,17.74,3.142857143,5.387755102,5.772594752,4.39816743,2.356161123,0.807826671,A
MALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,13.58,4.571428571,7.836734694,8.396501458,6.397334444,3.427143452,1.175020612,A
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,14.6,2.285714286,3.918367347,4.198250729,3.198667222,1.713571726,0.587510306,B
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,19.62,4.714285714,8.081632653,8.658892128,6.597251145,3.534241685,1.211740006,A
MALE,22,CHINA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,8,2.428571429,4.163265306,4.460641399,3.398583923,1.820669959,0.6242297,C-
MALE,23,YEMEN,BIASISWA,STATISTIK BAGI SAINS KOMPUTER,8,3.285714286,5.632653061,6.034985423,4.598084132,2.463259356,0.844546065,D+
MALE,22,BANGLADESH,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,12.6,0.285714286,0.489795918,0.524781341,0.399833403,0.214196466,0.073438788,F
MALE,22,MALAYSIA,BIASISWA,STATISTIK BAGI SAINS KOMPUTER,19.2,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,A
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,14.8,1.285714286,2.204081633,2.361516035,1.799250312,0.963884096,0.330474547,B+
MALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,19.25,5.571428571,9.551020408,10.23323615,7.796751354,4.176831082,1.432056371,A
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,18.87,0.571428571,0.979591837,1.049562682,0.799666805,0.428392932,0.146877577,A
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,13.58,1.571428571,2.693877551,2.886297376,2.199083715,1.178080562,0.403913335,A
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,12.08,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,B
FEMALE,22,MALAYSIA,BIASISWA,STATISTIK BAGI SAINS KOMPUTER,17.74,2.142857143,3.673469388,3.935860058,2.998750521,1.606473493,0.550790912,A
MALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,17.36,2.857142857,4.897959184,5.247813411,3.998334027,2.141964658,0.734387883,A
MALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,13.21,1.142857143,1.959183673,2.099125364,1.599333611,0.856785863,0.293755153,B-
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,20,1.285714286,2.204081633,2.361516035,1.799250312,0.963884096,0.330474547,A
MALE,24,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,14.72,1.428571429,2.448979592,2.623906706,1.999167014,1.070982329,0.367193941,A
MALE,22,CHINA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,15.85,1.571428571,2.693877551,2.886297376,2.199083715,1.178080562,0.403913335,B+
FEMALE,22,CHINA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,13.4,3,5.142857143,5.510204082,4.198250729,2.24906289,0.771107277,B+
MALE,24,BANGLADESH,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,13,6.428571429,11.02040816,11.80758017,8.996251562,4.81942048,1.652372736,B-
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,6.79,0.571428571,0.979591837,1.049562682,0.799666805,0.428392932,0.146877577,B
FEMALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,15.47,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,10.57,2.428571429,4.163265306,4.460641399,3.398583923,1.820669959,0.6242297,A-
MALE,21,IRAQ,BIASISWA,STATISTIK BAGI SAINS KOMPUTER,18.4,5.428571429,9.306122449,9.970845481,7.596834652,4.069732849,1.395336977,A
FEMALE,23,CHINA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,13.58,2.142857143,3.673469388,3.935860058,2.998750521,1.606473493,0.550790912,A
MALE,24,BANGLADESH,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,7.92,1.428571429,2.448979592,2.623906706,1.999167014,1.070982329,0.367193941,A-
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,15.09,2.714285714,4.653061224,4.985422741,3.798417326,2.034866425,0.697668488,A
MALE,23,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,19.25,3.142857143,5.387755102,5.772594752,4.39816743,2.356161123,0.807826671,A
MALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,17.74,3,5.142857143,5.510204082,4.198250729,2.24906289,0.771107277,A
FEMALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,19.62,5.428571429,9.306122449,9.970845481,7.596834652,4.069732849,1.395336977,A
MALE,22,CHINA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,18.11,1.857142857,3.183673469,3.411078717,2.598917118,1.392277027,0.477352124,A
MALE,22,BANGLADESH,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,7.17,5.142857143,8.816326531,9.44606414,7.197001249,3.855536384,1.321898189,C
MALE,23,NIGERIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,11.32,4,6.857142857,7.346938776,5.597667638,2.998750521,1.028143036,A-
FEMALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,16.6,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,16.6,3.571428571,6.12244898,6.559766764,4.997917534,2.677455822,0.917984853,A
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,17.36,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,A
FEMALE,22,MALAYSIA,BIASISWA,STATISTIK BAGI SAINS KOMPUTER,19.8,2.857142857,4.897959184,5.247813411,3.998334027,2.141964658,0.734387883,A
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,19.2,3.857142857,6.612244898,7.084548105,5.397750937,2.891652288,0.991423642,B+
FEMALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,19.25,1.285714286,2.204081633,2.361516035,1.799250312,0.963884096,0.330474547,A
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,18.11,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A
MALE,22,MALAYSIA,PINJAMAN,STATISTIK BAGI SAINS KOMPUTER,16.6,0.714285714,1.224489796,1.311953353,0.999583507,0.535491164,0.183596971,A
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,19.25,0.857142857,1.469387755,1.574344023,1.199500208,0.642589397,0.220316365,A
MALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,19.62,1,1.714285714,1.836734694,1.39941691,0.74968763,0.257035759,A
FEMALE,22,MALAYSIA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,19.2,5,8.571428571,9.183673469,6.997084548,3.748438151,1.285178795,A
MALE,23,CHINA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,12.4,9.285714286,15.91836735,17.05539359,12.99458559,6.961385137,2.386760618,C
MALE,23,CHINA,TIADA PENAJA,STATISTIK BAGI SAINS KOMPUTER,15.09,3.285714286,5.632653061,6.034985423,4.598084132,2.463259356,0.844546065,A-
