GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,FreqW3,FreqW4,GRADE
MALE,23,MALAYSIA,BIASISWA,STRUKTUR DATA DAN ALGORITMA,16.85,7.428571429,12.73469388,13.64431487,10.39566847,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,17.22,6.428571429,11.02040816,11.80758017,8.996251562,A
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.29,5.571428571,9.551020408,10.23323615,7.796751354,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,11.85,11,18.85714286,20.20408163,15.39358601,A-
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,18.5,4,6.857142857,7.346938776,5.597667638,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.74,11.14285714,19.10204082,20.4664723,15.59350271,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.37,13.28571429,22.7755102,24.40233236,18.59225323,A
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,18.14,9.714285714,16.65306122,17.8425656,13.59433569,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,13.7,11,18.85714286,20.20408163,15.39358601,B+
MALE,23,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,18.7,8.714285714,14.93877551,16.0058309,12.19491878,A
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.25,9.142857143,15.67346939,16.79300292,12.79466889,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,13,3.142857143,5.387755102,5.772594752,4.39816743,B
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,14.5,3.714285714,6.367346939,6.822157434,5.197834236,B+
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15,5.571428571,9.551020408,10.23323615,7.796751354,A
FEMALE,25,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,6.11,13.28571429,22.7755102,24.40233236,18.59225323,C
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.56,8,13.71428571,14.69387755,11.19533528,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.66,6.857142857,11.75510204,12.59475219,9.596001666,A-
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16.25,6.285714286,10.7755102,11.5451895,8.79633486,B
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.93,6.428571429,11.02040816,11.80758017,8.996251562,A-
MALE,24,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,7.96,5,8.571428571,9.183673469,6.997084548,C+
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.85,7.857142857,13.46938776,14.43148688,10.99541858,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15,6.142857143,10.53061224,11.28279883,8.596418159,A
FEMALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.5,7.571428571,12.97959184,13.90670554,10.59558517,A-
MALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15,9,15.42857143,16.53061224,12.59475219,A
FEMALE,22,MALAYSIA,BIASISWA,STRUKTUR DATA DAN ALGORITMA,15.75,9.428571429,16.16326531,17.31778426,13.19450229,A-
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,14.5,6.857142857,11.75510204,12.59475219,9.596001666,A
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,17.03,13.14285714,22.53061224,24.13994169,18.39233653,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.92,5.142857143,8.816326531,9.44606414,7.197001249,A
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,7.03,13.85714286,23.75510204,25.45189504,19.39192003,D
MALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,18.75,10.71428571,18.36734694,19.67930029,14.9937526,A
MALE,25,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,17.5,8,13.71428571,14.69387755,11.19533528,A
MALE,24,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.45,6.285714286,10.7755102,11.5451895,8.79633486,A
FEMALE,23,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,17.04,12,20.57142857,22.04081633,16.79300292,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.29,6.571428571,11.26530612,12.06997085,9.196168263,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,13.7,18.14285714,31.10204082,33.32361516,25.38942107,A
FEMALE,23,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15.37,9.142857143,15.67346939,16.79300292,12.79466889,A-
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,12.75,8.428571429,14.44897959,15.48104956,11.79508538,B+
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,11.48,7.571428571,12.97959184,13.90670554,10.59558517,A-
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,15,3.571428571,6.12244898,6.559766764,4.997917534,A-
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,13.5,3.714285714,6.367346939,6.822157434,5.197834236,B
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,12.78,7,12,12.85714286,9.795918367,C+
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,16.5,4,6.857142857,7.346938776,5.597667638,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,14.44,8,13.71428571,14.69387755,11.19533528,A
FEMALE,24,MALAYSIA,PINJAMAN,STRUKTUR DATA DAN ALGORITMA,11.86,5.714285714,9.795918367,10.49562682,7.996668055,A-
MALE,22,YEMEN,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16.5,16.57142857,28.40816327,30.43731778,23.19033736,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.5,29.28571429,50.20408163,53.79008746,40.98292378,B
FEMALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,12.5,13.57142857,23.26530612,24.9271137,18.99208663,B-
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,8,15.14285714,25.95918367,27.81341108,21.19117035,B
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.5,16.71428571,28.65306122,30.69970845,23.39025406,B
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15.5,30,51.42857143,55.10204082,41.98250729,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,17.5,13.14285714,22.53061224,24.13994169,18.39233653,B+
FEMALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,29.57142857,50.69387755,54.3148688,41.38275718,B-
MALE,24,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16.5,16.85714286,28.89795918,30.96209913,23.59017076,B
MALE,25,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,19.28571429,33.06122449,35.42274052,26.98875469,B-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,15,25.71428571,27.55102041,20.99125364,B-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15,16.28571429,27.91836735,29.91253644,22.79050396,B
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,14.5,13.28571429,22.7755102,24.40233236,18.59225323,B
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,17.5,17,29.14285714,31.2244898,23.79008746,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,10,28.42857143,48.73469388,52.21574344,39.78342357,B
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,13.5,19.14285714,32.81632653,35.16034985,26.78883798,B
FEMALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,18,22.57142857,38.69387755,41.45772595,31.58683882,B
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,10.42857143,17.87755102,19.15451895,14.5939192,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,16,29.71428571,50.93877551,54.57725948,41.58267389,B
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,15.5,19.57142857,33.55102041,35.94752187,27.38858809,B
FEMALE,22,CHINA,TIADA PENAJA,STRUKTUR DATA DAN ALGORITMA,17,9.714285714,16.65306122,17.8425656,13.59433569,B+
FEMALE,24,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.67,4.285714286,7.346938776,7.871720117,5.997501041,A-
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,8.67,2,3.428571429,3.673469388,2.798833819,B
MALE,21,LIBYAN ARAB JAMAHIRIYA,TIADA PENAJA,STRUKTUR DISKRET,12,5.428571429,9.306122449,9.970845481,7.596834652,A
MALE,25,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,14,0.142857143,0.244897959,0.262390671,0.199916701,B+
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.67,4.571428571,7.836734694,8.396501458,6.397334444,A
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.33,5.714285714,9.795918367,10.49562682,7.996668055,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.67,6.571428571,11.26530612,12.06997085,9.196168263,A-
MALE,21,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,16,1.714285714,2.93877551,3.148688047,2.399000416,A-
FEMALE,20,YEMEN,TIADA PENAJA,STRUKTUR DISKRET,12,2.285714286,3.918367347,4.198250729,3.198667222,B+
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.67,3.142857143,5.387755102,5.772594752,4.39816743,A-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,3.67,0.714285714,1.224489796,1.311953353,0.999583507,B-
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,13.33,4.142857143,7.102040816,7.609329446,5.79758434,B
MALE,21,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,6,2,3.428571429,3.673469388,2.798833819,B-
MALE,22,MOROCCO,TIADA PENAJA,STRUKTUR DISKRET,18,3.428571429,5.87755102,6.297376093,4.798000833,A
MALE,24,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.67,2.142857143,3.673469388,3.935860058,2.998750521,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.33,2,3.428571429,3.673469388,2.798833819,A
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.33,2.428571429,4.163265306,4.460641399,3.398583923,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,17.33,4.714285714,8.081632653,8.658892128,6.597251145,A-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,2,1.285714286,2.204081633,2.361516035,1.799250312,B-
FEMALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,14,20.14285714,34.53061224,36.99708455,28.18825489,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,15.67,0.857142857,1.469387755,1.574344023,1.199500208,B+
MALE,20,CHINA,TIADA PENAJA,STRUKTUR DISKRET,14.67,6.285714286,10.7755102,11.5451895,8.79633486,B+
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,19.33,1.571428571,2.693877551,2.886297376,2.199083715,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10,4.428571429,7.591836735,8.134110787,6.197417743,A-
FEMALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.33,3.428571429,5.87755102,6.297376093,4.798000833,A-
MALE,25,"TANZANIA, UNITED REPUBLIC OF",TIADA PENAJA,STRUKTUR DISKRET,18.67,2.714285714,4.653061224,4.985422741,3.798417326,A
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,15,3.428571429,5.87755102,6.297376093,4.798000833,F
MALE,28,CHINA,TIADA PENAJA,STRUKTUR DISKRET,18.67,5.714285714,9.795918367,10.49562682,7.996668055,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10,2,3.428571429,3.673469388,2.798833819,B+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,16,8.714285714,14.93877551,16.0058309,12.19491878,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,18,0.571428571,0.979591837,1.049562682,0.799666805,F
MALE,22,YEMEN,TIADA PENAJA,STRUKTUR DISKRET,6.33,1.142857143,1.959183673,2.099125364,1.599333611,C-
FEMALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,13.5,8.714285714,14.93877551,16.0058309,12.19491878,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.5,24.85714286,42.6122449,45.65597668,34.78550604,B
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,11.25,30.85714286,52.89795918,56.67638484,43.1820075,B+
MALE,22,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,8.25,11.85714286,20.32653061,21.77842566,16.59308621,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11.5,23.14285714,39.67346939,42.50728863,32.38650562,A-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,10.5,10.14285714,17.3877551,18.62973761,14.1940858,B+
FEMALE,21,MALAYSIA,BIASISWA,STRUKTUR DISKRET,13,18.14285714,31.10204082,33.32361516,25.38942107,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,14,10.42857143,17.87755102,19.15451895,14.5939192,A
MALE,24,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12.25,14.14285714,24.24489796,25.97667638,19.79175344,A-
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,13.5,19,32.57142857,34.89795918,26.58892128,A-
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.75,27.71428571,47.51020408,50.90379009,38.78384007,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12.75,25.14285714,43.10204082,46.18075802,35.18533944,A
FEMALE,22,MALAYSIA,BIASISWA,STRUKTUR DISKRET,15,19.42857143,33.30612245,35.6851312,27.18867139,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,15,17.57142857,30.12244898,32.27405248,24.58975427,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.75,16.85714286,28.89795918,30.96209913,23.59017076,B+
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.5,21.85714286,37.46938776,40.14577259,30.58725531,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,15,24.71428571,42.36734694,45.39358601,34.58558934,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.5,18.14285714,31.10204082,33.32361516,25.38942107,A
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,9.25,14.28571429,24.48979592,26.23906706,19.99167014,B+
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.75,8.571428571,14.69387755,15.74344023,11.99500208,B
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11,20.28571429,34.7755102,37.25947522,28.3881716,B+
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,13.13,10.85714286,18.6122449,19.94169096,15.1936693,A-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.5,12.42857143,21.30612245,22.82798834,17.39275302,A-
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.5,21,36,38.57142857,29.3877551,B-
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.5,20.71428571,35.51020408,38.04664723,28.9879217,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,6,11,18.85714286,20.20408163,15.39358601,C+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,11.5,12.28571429,21.06122449,22.56559767,17.19283632,A
MALE,26,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.75,13.71428571,23.51020408,25.18950437,19.19200333,A-
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,7.25,11.28571429,19.34693878,20.72886297,15.79341941,C+
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.75,12.71428571,21.79591837,23.35276968,17.79258642,B
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,5.5,9.428571429,16.16326531,17.31778426,13.19450229,F
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.25,15.14285714,25.95918367,27.81341108,21.19117035,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10,16,27.42857143,29.3877551,22.39067055,A-
MALE,23,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,9,14,24,25.71428571,19.59183673,B
FEMALE,21,BANGLADESH,TIADA PENAJA,STRUKTUR DISKRET,10.5,25.14285714,43.10204082,46.18075802,35.18533944,B+
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.5,17.71428571,30.36734694,32.53644315,24.78967097,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.5,8.714285714,14.93877551,16.0058309,12.19491878,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.5,8.714285714,14.93877551,16.0058309,12.19491878,B-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,13,14.42857143,24.73469388,26.50145773,20.19158684,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.25,11.57142857,19.83673469,21.25364431,16.19325281,A
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13,12.14285714,20.81632653,22.303207,16.99291962,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,8.25,13.57142857,23.26530612,24.9271137,18.99208663,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.5,16,27.42857143,29.3877551,22.39067055,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,10.5,13.57142857,23.26530612,24.9271137,18.99208663,A-
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,10.5,19.42857143,33.30612245,35.6851312,27.18867139,A-
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.75,19.28571429,33.06122449,35.42274052,26.98875469,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.5,22.57142857,38.69387755,41.45772595,31.58683882,B+
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.5,11.57142857,19.83673469,21.25364431,16.19325281,B+
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14,23.71428571,40.65306122,43.55685131,33.18617243,A-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.5,11.57142857,19.83673469,21.25364431,16.19325281,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,8,22,37.71428571,40.40816327,30.78717201,A-
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.5,11.42857143,19.59183673,20.99125364,15.99333611,C+
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,5,7.142857143,12.24489796,13.11953353,9.995835069,C+
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,4.75,20.28571429,34.7755102,37.25947522,28.3881716,C+
MALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.25,7.285714286,12.48979592,13.3819242,10.19575177,C+
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,10,17.71428571,30.36734694,32.53644315,24.78967097,B
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,11.5,30.57142857,52.40816327,56.1516035,42.78217409,A
MALE,25,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.25,11.85714286,20.32653061,21.77842566,16.59308621,A-
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.5,15.14285714,25.95918367,27.81341108,21.19117035,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,8,30.85714286,52.89795918,56.67638484,43.1820075,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14,7.142857143,12.24489796,13.11953353,9.995835069,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,5.5,10.28571429,17.63265306,18.89212828,14.3940025,B
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.5,21.14285714,36.24489796,38.83381924,29.5876718,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11,10.71428571,18.36734694,19.67930029,14.9937526,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11,8.714285714,14.93877551,16.0058309,12.19491878,A
MALE,25,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,10,11.57142857,19.83673469,21.25364431,16.19325281,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.25,25.57142857,43.83673469,46.96793003,35.78508955,A
FEMALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14,29.14285714,49.95918367,53.52769679,40.78300708,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11.25,26.42857143,45.30612245,48.54227405,36.98458975,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.5,19.57142857,33.55102041,35.94752187,27.38858809,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,7.5,39,66.85714286,71.63265306,54.57725948,A-
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12.75,25,42.85714286,45.91836735,34.98542274,A-
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.5,14.57142857,24.97959184,26.7638484,20.39150354,B
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.5,72,123.4285714,132.244898,100.7580175,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11.63,17.57142857,30.12244898,32.27405248,24.58975427,A-
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.38,12.42857143,21.30612245,22.82798834,17.39275302,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,13.75,24.42857143,41.87755102,44.86880466,34.18575594,A
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,9,16.28571429,27.91836735,29.91253644,22.79050396,A-
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,7.5,15,25.71428571,27.55102041,20.99125364,C-
MALE,21,EGYPT,TIADA PENAJA,STRUKTUR DISKRET,4.5,23.85714286,40.89795918,43.81924198,33.38608913,D+
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.75,15,25.71428571,27.55102041,20.99125364,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,9.5,14,24,25.71428571,19.59183673,B
MALE,20,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.5,5.142857143,8.816326531,9.44606414,7.197001249,A-
FEMALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,13.5,14.28571429,24.48979592,26.23906706,19.99167014,A-
FEMALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,8,11.42857143,19.59183673,20.99125364,15.99333611,D
MALE,22,SOMALIA,TIADA PENAJA,STRUKTUR DISKRET,2.75,27.42857143,47.02040816,50.37900875,38.38400666,F
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,7,7.142857143,12.24489796,13.11953353,9.995835069,C
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,11.75,10.28571429,17.63265306,18.89212828,14.3940025,A
MALE,21,CHINA,TIADA PENAJA,STRUKTUR DISKRET,8,20.85714286,35.75510204,38.3090379,29.1878384,D
MALE,25,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10,10.28571429,17.63265306,18.89212828,14.3940025,A-
MALE,23,CHINA,TIADA PENAJA,STRUKTUR DISKRET,12.25,9.285714286,15.91836735,17.05539359,12.99458559,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.5,11,18.85714286,20.20408163,15.39358601,A
MALE,22,CHINA,TIADA PENAJA,STRUKTUR DISKRET,10.75,15.42857143,26.44897959,28.33819242,21.59100375,B
MALE,22,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.5,15,25.71428571,27.55102041,20.99125364,A
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,10.5,20.57142857,35.26530612,37.78425656,28.788005,A
FEMALE,23,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,8.5,21.42857143,36.73469388,39.35860058,29.98750521,A-
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11,24.28571429,41.63265306,44.60641399,33.98583923,B+
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14.25,24,41.14285714,44.08163265,33.58600583,A
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,11.5,21.28571429,36.48979592,39.09620991,29.7875885,A
MALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,12.5,17.71428571,30.36734694,32.53644315,24.78967097,B
MALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,8.5,18.57142857,31.83673469,34.11078717,25.98917118,A-
FEMALE,22,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,7.5,17.85714286,30.6122449,32.79883382,24.98958767,B-
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12.5,33.85714286,58.04081633,62.18658892,47.38025823,A
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,14,21.42857143,36.73469388,39.35860058,29.98750521,A
FEMALE,21,MALAYSIA,TIADA PENAJA,STRUKTUR DISKRET,12,22.28571429,38.20408163,40.93294461,31.18700541,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,9.5,31.28571429,53.63265306,57.46355685,43.7817576,A
FEMALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,12,23.28571429,39.91836735,42.7696793,32.58642232,A-
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11,22,37.71428571,40.40816327,30.78717201,B+
MALE,21,MALAYSIA,PINJAMAN,STRUKTUR DISKRET,11.25,7.428571429,12.73469388,13.64431487,10.39566847,B+
